,,,,,
id,lon,lat,hora,fecha,date
1958,-75.54098,6.20908,17:01,2024-03-08,2024-03-08 17:01
1959,-75.51908,6.32251,21:31,2024-03-08,2024-03-08 21:31
1960,-75.51898,6.33410,16:46,2024-03-10,2024-03-10 16:46
1961,-75.53554,6.28683,13:59,2024-03-12,2024-03-12 13:59
1962,-75.63178,6.25373,13:50,2024-03-13,2024-03-13 13:50
1963,-75.59325,6.30062,14:25,2024-03-13,2024-03-13 14:25
1964,-75.56563,6.36053,16:11,2024-03-13,2024-03-13 16:11
1955,-75.54416,6.25977,14:50,2024-03-14,2024-03-14 14:50
1956,-75.54416,6.25977,12:40,2024-03-15,2024-03-15 12:40
1957,-75.58961,6.29797,20:45,2024-03-15,2024-03-15 20:45
1958,-75.54620,6.31238,22:50,2024-03-15,2024-03-15 22:50
1959,-75.54663,6.31343,11:38,2024-03-16,2024-03-16 11:38
1960,-75.59023,6.32204,11:54,2024-03-16,2024-03-16 11:54
1961,-75.62417,6.28788,12:58,2024-03-16,2024-03-16 12:58
1962,-75.61098,6.18918,16:56,2024-03-16,2024-03-16 16:56
1963,-75.59075,6.13934,21:00,2024-03-16,2024-03-16 21:00
1964,-75.54590,6.32193,21:15,2024-03-17,2024-03-17 21:15
1965,-75.52522,6.27078,13:21,2024-03-18,2024-03-18 13:21
1965,-75.59088,6.14992,14:51,2024-03-18,2024-03-18 14:51
1966,-75.44215,6.42135,14:59,2024-03-18,2024-03-18 14:59
1967,-75.52545,6.27077,15:57,2024-03-18,2024-03-18 15:57
1968,-75.62914,6.29022,16:30,2024-03-18,2024-03-18 16:30
1969,-75.53403,6.22377,10:49,2024-03-22,2024-03-22 10:49
1970,-75.52488,6.32052,10:59,2024-03-22,2024-03-22 10:59
1971,-75.61482,6.26719,12:45,2024-03-22,2024-03-22 12:45
1972,-75.61504,6.28477,14:17,2024-03-22,2024-03-22 14:17
1973,-75.62031,6.26742,17:09,2024-03-23,2024-03-23 17:09
1974,-75.62517,6.24175,15:08,2024-03-24,2024-03-24 15:08
1975,-75.60419,6.28681,12:30,2024-03-25,2024-03-25 12:30
1976,-75.50140,6.34020,16:30,2024-03-25,2024-03-25 16:30
1977,-75.64735,6.25949,11:44,2024-03-28,2024-03-28 11:44
1978,-75.53650,6.31391,15:59,2024-03-28,2024-03-28 15:59
1979,-75.62167,6.25230,18:21,2024-03-28,2024-03-28 18:21
1980,-75.61909,6.23043,12:15,2024-03-29,2024-03-29 12:15
1981,-75.64824,6.26160,15:32,2024-03-29,2024-03-29 15:32
1982,-75.63227,6.22595,16:52,2024-03-29,2024-03-29 16:52
1983,-75.53388,6.28871,17:30,2024-03-29,2024-03-29 17:30
1984,-75.53739,6.32361,17:50,2024-03-29,2024-03-29 17:50
1985,-75.64903,6.26140,12:10,2024-03-30,2024-03-30 12:10
1986,-75.53178,6.28218,13:50,2024-03-30,2024-03-30 13:50
1987,-75.61390,6.21050,10:33,2024-04-03,2024-04-03 10:33
1988,-75.61236,6.29943,14:52,2024-04-05,2024-04-05 14:52
1989,-75.58427,6.26270,12:21,2024-04-07,2024-04-07 12:21
1990,-75.57104,6.31783,13:09,2024-04-07,2024-04-07 13:09
1991,-75.57738,6.32450,17:32,2024-04-09,2024-04-09 17:32
1992,-75.57738,6.32450,11:22,2024-04-10,2024-04-10 11:22
1993,-75.59871,6.27613,15:10,2024-04-11,2024-04-11 15:10
1994,-75.63433,6.26659,12:59,2024-04-12,2024-04-12 12:59
1995,-75.65185,6.32009,15:10,2024-04-12,2024-04-12 15:10
1996,-75.61375,6.19107,16:56,2024-04-12,2024-04-12 16:56
1997,-75.48110,6.35696,19:08,2024-04-12,2024-04-12 19:08
1998,-75.60257,6.27965,18:43,2024-04-14,2024-04-14 18:43
1999,-75.60257,6.27965,7:40,2024-04-15,2024-04-15 7:40
2000,-75.55647,6.34920,10:33,2024-04-15,2024-04-15 10:33
2001,-75.61806,6.27067,10:52,2024-04-15,2024-04-15 10:52
2002,-75.60023,6.29581,12:27,2024-04-15,2024-04-15 12:27
2003,-75.63525,6.26100,14:55,2024-04-23,2024-04-23 14:55
2004,-75.54725,6.31387,7:23,2024-04-24,2024-04-24 7:23
2005,-75.62895,6.26411,14:35,2024-04-24,2024-04-24 14:35
2006,-75.61261,6.18977,15:40,2024-04-26,2024-04-26 15:40
2007,-75.62695,6.25985,17:18,2024-04-30,2024-04-30 17:18
2008,-75.48665,6.36716,12:40,2024-05-03,2024-05-03 12:40
2009,-75.58717,6.34574,13:36,2024-05-13,2024-05-13 13:36
2010,-75.62301,6.26262,14:21,2024-05-14,2024-05-14 14:21
2011,-75.58294,6.26231,6:17,2024-05-18,2024-05-18 6:17
2012,-75.59915,6.29899,12:35,2024-05-19,2024-05-19 12:35
2013,-75.38732,6.42729,18:11,2024-05-19,2024-05-19 18:11
2014,-75.42947,6.43492,14:50,2024-05-22,2024-05-22 14:50
2015,-75.53429,6.25150,11:57,2024-05-26,2024-05-26 11:57
2016,-75.55772,6.35580,12:46,2024-06-01,2024-06-01 12:46
2017,-75.52379,6.35459,15:35,2024-06-01,2024-06-01 15:35
2018,-75.63621,6.26580,13:45,2024-06-03,2024-06-03 13:45
2019,-75.61492,6.27736,15:19,2024-06-12,2024-06-12 15:19
2020,-75.64851,6.27416,13:57,2024-06-13,2024-06-13 13:57
2021,-75.52892,6.24063,15:12,2024-06-13,2024-06-13 15:12
2022,-75.63875,6.24412,15:29,2024-06-17,2024-06-17 15:29
2023,-75.53389,6.25534,13:05,2024-06-22,2024-06-22 13:05
2024,-75.53407,6.27386,10:09,2024-06-26,2024-06-26 10:09
2025,-75.58175,6.32026,16:59,2024-07-07,2024-07-07 16:59
2026,-75.62218,6.29399,14:39,2024-07-08,2024-07-08 14:39
2027,-75.52959,6.23940,12:02,2024-07-09,2024-07-09 12:02
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
,,,, , 
